Time,1,2,3,4,5,6,7,8,9
0.184000000,4.412800,1.932113,1.624660,-0.418010,9.024602,7.702131,7.108282,7.141976,-0.001053
0.192000000,5.257244,2.576502,2.296425,3.115599,12.796172,11.926457,11.079907,12.280239,-0.001053
0.200000000,4.758158,1.892102,1.628872,1.548850,10.629256,5.533110,10.648209,5.790023,-0.001053
0.208000000,3.599943,1.300360,1.371958,3.882127,12.227593,7.977997,10.593457,7.718978,-0.001053
0.216000000,4.871874,1.178221,-1.239290,-2.740758,4.016901,-4.553891,4.069547,-3.574673,-0.001053
0.224000000,2.203768,-0.177944,-3.054529,-2.715488,-0.790745,-5.823716,-3.124022,-6.076418,-0.001053
0.232000000,4.787640,0.695982,-6.516540,-2.985036,-4.764476,-5.754223,-6.912439,-6.990355,-0.001053
0.240000000,6.158546,1.317207,-7.761094,-4.250650,-8.487611,-8.500246,-10.684008,-8.590798,-0.001053
0.248000000,4.381212,0.818121,-6.796617,-0.693876,-5.516263,-1.024494,-10.793512,-3.212468,-0.001053
0.256000000,5.867939,1.066611,-8.698196,-6.891380,-13.421608,-11.077801,-16.357157,-13.023603,-0.001053
0.264000000,2.991354,-0.112663,-5.493099,-5.446770,-5.535216,-4.945579,-10.311274,-8.447600,-0.001053
0.272000000,1.489886,-0.057911,-2.443834,-2.707065,-0.813909,-0.380105,-5.040342,-1.814186,-0.001053
0.280000000,3.319866,0.430645,-5.088776,-4.703406,-5.354113,-5.168798,-6.918756,-6.122746,-0.001053
0.288000000,1.401440,-0.245331,-2.431199,-1.024494,2.995566,0.228484,0.074758,0.276919,-0.001053
0.296000000,3.292490,0.470657,-2.629148,-4.606538,-1.639401,-8.548681,-2.161651,-6.619726,-0.001053
0.304000000,4.056912,1.150845,1.542532,-2.704959,5.952173,-3.395676,4.829757,-2.873427,-0.001053
0.312000000,4.941367,1.131892,-1.424605,-2.328012,3.191409,-6.651314,2.033194,-4.623384,-0.001053
0.320000000,3.014518,-0.148462,-2.081629,-9.397337,-5.326737,-16.519307,-8.799276,-15.449537,-0.001053
0.328000000,0.142145,-1.016071,1.559379,-4.126405,4.183263,-4.303296,-2.584926,-6.701854,-0.001053
0.336000000,2.229038,0.375893,4.566526,-3.121916,6.901909,-4.311719,0.264284,-5.196174,-0.001053
0.344000000,1.734164,0.862344,6.954556,3.770517,15.394785,6.714489,9.511052,6.023772,-0.001053
0.352000000,2.700747,1.334053,3.753670,7.272538,15.270540,10.949345,10.496588,11.781154,-0.001053
0.360000000,0.152674,-0.731781,-3.164033,3.759988,6.255415,5.090882,3.890550,5.467828,-0.001053
0.368000000,-1.039235,-1.245608,-3.818951,6.063783,7.165140,11.258904,2.806039,8.502352,-0.001053
0.376000000,-0.811804,-1.445663,-7.672649,2.317483,-3.208256,2.405929,-4.646549,0.556996,-0.001053
0.384000000,-1.451981,-1.433028,-4.825545,1.641507,0.165309,3.835798,-4.134828,3.197727,-0.001053
0.392000000,-2.799722,-1.534109,-3.694706,3.410417,-0.538044,4.025324,-0.839180,3.753670,-0.001053
0.400000000,4.762370,1.308783,-6.261732,-2.978719,-7.744248,-4.657078,-8.915098,-4.629702,-0.001053
0.408000000,-0.691770,-1.618342,-8.548681,-5.602603,-12.640339,-6.400718,-14.685115,-9.544746,-0.001053
0.416000000,3.052423,-1.022388,-13.000439,-11.284174,-22.716811,-19.254800,-25.266990,-23.095863,-0.001053
0.424000000,2.886062,-0.860238,-10.406037,-7.796894,-15.895977,-13.002544,-22.253525,-17.049980,-0.001053
0.432000000,2.795510,0.097922,-3.821057,-1.380382,-4.951896,-3.442005,-10.719808,-8.373896,-0.001053
0.440000000,3.924244,0.704405,-1.239290,-3.964255,-3.229314,-6.613409,-9.283621,-10.107007,-0.001053
0.448000000,0.057911,-0.327459,2.803934,1.489886,6.927180,4.115875,0.447492,0.655971,-0.001053
0.456000000,2.888167,0.310612,-1.769963,-3.195621,-2.755499,-5.333054,-8.036960,-7.994843,-0.001053
0.464000000,1.761540,-0.009476,-0.394846,0.352729,3.736823,1.521474,-2.450152,-1.365641,-0.001053
0.472000000,0.567525,-0.546467,-1.487780,1.723635,4.465446,3.629425,-2.260625,1.831033,-0.001053
0.480000000,2.092158,-0.076863,-1.668883,-3.789469,-1.626766,-5.151952,-6.939815,-6.986143,-0.001053
0.488000000,-0.809698,-1.517262,-4.838181,-1.460404,-3.288278,-1.614131,-7.550510,-4.431752,-0.001053
0.496000000,-0.260072,-2.376447,-9.445771,-6.623938,-7.478911,-9.854305,-10.212299,-11.461065,-0.001053
0.504000000,-1.698365,-2.370129,-7.923245,-2.113216,-2.184815,0.554890,-3.046106,-2.728123,-0.001053
0.512000000,-5.244609,-3.435687,-7.994843,0.818121,-3.164033,4.265391,-0.731781,0.502244,-0.001053
0.520000000,-3.410417,-3.250373,-11.105177,-6.472317,-8.611856,-2.405929,-5.901633,-5.282514,-0.001053
0.528000000,-5.006648,-3.374618,-8.626597,-1.180327,-0.373788,7.101965,1.593072,5.177222,-0.001053
0.536000000,-0.472762,-1.563590,-9.049872,-2.747076,-2.523856,1.626766,-0.108451,0.784428,-0.001053
0.544000000,-2.014241,-1.782598,-3.572567,-1.786810,2.582820,5.029813,0.070546,2.380659,-0.001053
0.552000000,1.289831,-0.131615,-2.509115,0.782322,4.103240,3.435687,1.197173,3.172457,-0.001053
0.560000000,4.084288,0.828650,-2.664948,-3.679965,2.161651,-2.393294,2.412246,-2.616513,-0.001053
0.568000000,-1.131892,-1.746799,-1.734164,1.420393,8.026431,3.686283,4.947685,0.626489,-0.001053
0.576000000,1.807869,-0.624383,-0.670712,-4.023218,5.413076,-4.336989,2.791299,-6.234356,-0.001053
0.584000000,4.612855,0.881296,2.304848,-3.458852,9.532111,-0.283236,5.200386,-4.621278,-0.001053
0.592000000,1.748905,-0.009476,0.967636,-0.106345,8.554998,2.961872,3.675754,1.171903,-0.001053
0.600000000,2.637572,0.260072,-2.104793,-3.111387,0.927625,-3.037682,-1.896314,-3.147186,-0.001053
0.608000000,-1.030811,-1.249819,-3.147186,-1.843668,2.711276,2.949237,-0.169521,2.738652,-0.001053
0.616000000,-0.106345,-1.319312,-6.268050,-6.783982,-5.568909,-6.246991,-6.537598,-5.693154,-0.001053
0.624000000,0.011582,-0.580160,-3.568356,0.085287,2.361706,5.638402,0.118980,4.657078,-0.001053
0.632000000,-1.833139,-1.637295,-4.871874,-0.022111,1.647824,5.370960,-0.721252,4.309613,-0.001053
0.640000000,2.662842,0.239013,-4.021112,-2.071099,-0.340094,0.498033,-4.288555,-0.820227,-0.001053
0.648000000,0.786533,-0.468551,0.668606,3.014518,10.549234,7.841117,4.189580,3.890550,-0.001053
0.656000000,1.176115,-0.849709,-1.590966,-2.839733,4.155887,-2.942919,-1.532003,-4.160098,-0.001053
0.664000000,-1.481462,-2.502798,-4.663395,-0.999224,4.311719,1.420393,-0.226378,-3.161927,-0.001053
0.672000000,-0.434857,-2.102687,-6.760818,-1.795233,1.085563,0.003159,-3.149292,-3.446217,-0.001053
0.680000000,1.593072,-1.536214,-7.807423,-7.089330,-6.470211,-9.393125,-12.509777,-12.436072,-0.001053
0.688000000,-2.121640,-2.744970,-4.869768,-5.663672,0.561208,-2.113216,-4.431752,-5.549956,-0.001053
0.696000000,0.097922,-1.782598,-4.644443,-11.960151,-2.947131,-9.313103,-6.194345,-10.170182,-0.001053
0.704000000,1.353006,-1.026600,-3.113493,-9.414183,2.374341,-4.360154,-1.565696,-5.309890,-0.001053
0.712000000,-1.294042,-1.839456,-3.831586,-7.270432,-2.801828,-5.067718,-4.935049,-6.720807,-0.001053
0.720000000,1.376170,-1.633083,-8.769795,-10.675585,-10.088054,-12.318145,-13.811189,-14.878853,-0.001053
0.728000000,-0.359047,-1.915267,-7.144082,-2.492268,-2.239567,1.125575,-8.207534,-4.155887,-0.001053
0.736000000,2.146910,-0.950789,-8.365472,-3.008201,-3.435687,-3.185092,-6.790300,-5.882680,-0.001053
0.744000000,0.590690,-1.129786,-3.530450,0.531726,5.476252,2.911332,0.978165,0.190579,-0.001053
0.752000000,2.624937,0.590690,-0.432751,2.936602,7.626320,5.147740,3.671542,4.221168,-0.001053
0.760000000,3.566250,0.813909,0.177944,0.276919,5.846881,1.881573,1.119257,-0.647548,-0.001053
0.768000000,1.157162,-0.213743,0.148462,4.256967,10.363920,9.007755,5.128787,5.006648,-0.001053
0.776000000,3.947408,0.140039,-0.714935,-8.352837,1.093987,-7.464170,-4.545468,-11.650592,-0.001053
0.784000000,1.645718,-1.344582,-2.968190,-11.220999,1.331947,-6.977720,-5.488887,-10.349179,-0.001053
0.792000000,0.622277,-1.464616,-3.092434,-7.948515,2.054253,-3.246161,-4.353836,-6.246991,-0.001053
0.800000000,1.357218,-1.026600,-5.333054,-7.205151,-2.370129,-3.997948,-5.697366,-7.028260,-0.001053
0.808000000,0.792851,-0.184262,-1.260349,1.466722,5.806870,6.468105,1.793128,4.772899,-0.001053
0.816000000,3.475698,0.896037,-2.178497,-1.677306,-0.472762,-0.628595,-5.004542,-1.557273,-0.001053
0.824000000,2.755499,0.468551,-3.540980,-0.914990,0.668606,2.157439,-3.776834,1.371958,-0.001053
0.832000000,1.641507,0.108451,0.009476,-2.648101,1.784704,-0.544361,-4.711830,-1.953172,-0.001053
0.840000000,3.477804,0.038958,-3.837904,-8.434965,-5.295149,-10.448154,-8.243333,-12.476083,-0.001053
0.848000000,1.633083,-0.992906,-4.996119,-5.293043,-2.363812,-5.787917,-8.335990,-8.072760,-0.001053
0.856000000,2.104793,-1.479357,-7.925350,-8.670820,-9.767965,-17.186860,-16.515095,-17.410080,-0.001053
0.864000000,1.407758,-1.936325,-7.628426,-9.270986,-7.628426,-14.480848,-14.615622,-16.809914,-0.001053
0.872000000,3.987419,-0.773898,-7.805317,-8.757159,-8.182264,-13.112048,-15.051532,-17.464832,-0.001053
0.880000000,4.528621,-0.481186,-5.358324,-11.972786,-7.141976,-17.966023,-14.678798,-19.949730,-0.001053
0.888000000,1.454086,-0.847603,-3.894762,-0.510668,-1.839456,-3.164033,-8.498140,-7.963256,-0.001053
0.896000000,5.859516,0.801274,-5.074035,-3.048212,-8.258074,-8.681349,-17.085779,-15.834907,-0.001053
0.904000000,2.867109,0.032641,-3.014518,2.130063,-1.698365,0.733887,-10.296533,-6.901909,-0.001053
0.912000000,2.170074,0.455916,-2.064782,5.754223,-0.914990,3.736823,-6.722912,-1.614131,-0.001053
0.920000000,3.237738,-0.053699,-5.648931,-3.025047,-6.743971,-6.009031,-11.338926,-10.679797,-0.001053
0.928000000,1.807869,-0.078969,-3.018730,-0.714935,-2.323801,0.411693,-7.314655,-4.368577,-0.001053
0.936000000,5.029813,0.466445,-7.053530,-6.819781,-7.874810,-9.780600,-13.345797,-11.258904,-0.001053
0.944000000,3.380935,-0.180050,-6.162758,-6.030089,-2.214297,-3.865280,-6.908227,-5.678413,-0.001053
0.952000000,4.553891,0.407481,-4.850816,-6.836628,-1.449875,-7.611579,-3.267220,-7.864281,-0.001053
0.960000000,5.676307,0.986589,-3.465169,-10.443942,-4.288555,-11.524241,-7.026154,-12.356050,-0.001053
0.968000000,1.767857,0.276919,0.856026,-1.774175,4.195898,1.595178,0.931837,-1.060293,-0.001053
0.976000000,4.532833,1.266666,-0.765475,-1.881573,-0.359047,-3.650484,-3.065058,-6.272262,-0.001053
0.984000000,2.359600,0.552785,-0.868661,2.264837,2.466998,3.614684,-0.220061,-0.483292,-0.001053
0.992000000,4.000054,2.104793,0.005265,5.973231,2.226932,8.847711,1.136104,4.787640,-0.001053
1.000000000,7.066165,3.054529,-1.555167,2.709171,1.957384,4.088499,0.820227,3.477804,-0.001053
1.008000000,6.160652,3.372512,1.616237,8.232804,8.087501,13.701685,4.827651,11.812742,-0.001053
1.016000000,4.349624,1.986865,-0.135827,2.235355,3.008201,3.738929,-0.740205,4.787640,-0.001053
1.024000000,3.842116,1.350900,-0.592796,2.368024,4.861345,2.862897,0.664394,3.690495,-0.001053
1.032000000,4.686560,1.393017,-2.862897,2.841839,3.128234,1.363535,0.914990,1.780493,-0.001053
1.040000000,7.407312,2.704959,-1.986865,-1.751011,0.201108,-3.298807,-0.144250,-2.624937,-0.001053
1.048000000,4.528621,2.142698,1.723635,2.544915,10.376555,9.504735,10.054360,9.077248,-0.001053
1.056000000,8.291768,4.172733,3.534662,1.854197,8.733995,6.621832,7.683178,7.116706,-0.001053
1.064000000,6.453364,3.115599,2.416458,5.012966,10.378661,9.100412,6.091159,9.692155,-0.001053
1.072000000,5.132999,2.393294,2.536491,2.639678,10.298639,6.600773,7.809529,7.855858,-0.001053
1.080000000,3.444111,0.904461,-0.323247,-2.014241,3.669436,-1.793128,2.332224,-1.395123,-0.001053
1.088000000,2.403823,0.786533,0.335882,4.267496,9.209916,7.714766,7.280962,6.691325,-0.001053
1.096000000,4.810805,1.544638,-1.117151,-0.020006,1.936325,-1.854197,-1.588861,-1.180327,-0.001053
1.104000000,4.610749,1.433028,-1.110834,0.906567,4.562315,1.938431,0.784428,1.593072,-0.001053
1.112000000,3.646272,0.076863,-7.230421,-3.642060,-0.891826,-2.593349,-2.740758,-1.917373,-0.001053
1.120000000,3.062953,-0.476974,-8.715043,-10.304956,-8.851923,-10.528176,-8.180158,-11.069378,-0.001053
1.128000000,-0.527514,-1.489886,-5.653143,-7.354666,-3.568356,-4.271708,-4.406482,-4.320143,-0.001053
1.136000000,1.386699,-1.079246,-6.522857,-11.440007,-6.703960,-11.749566,-7.967467,-10.319697,-0.001053
1.144000000,2.485951,-0.167415,-2.589137,-10.424989,0.118980,-5.674201,-3.010306,-5.467828,-0.001053
1.152000000,0.620172,-0.310612,0.860238,-4.379106,5.354113,0.146356,3.825269,-0.483292,-0.001053
1.160000000,1.729952,0.594901,2.869215,-3.762093,3.677860,-0.929731,2.338542,-2.551232,-0.001053
1.168000000,0.784428,0.670712,4.170627,3.037682,10.125959,9.129894,5.581544,7.841117,-0.001053
1.176000000,2.761817,0.420116,-4.513880,-0.969742,-2.820780,-3.218785,-3.707341,-2.608090,-0.001053
1.184000000,0.769687,-1.077140,-5.613132,-1.258243,-1.786810,-3.671542,-5.196174,-4.440176,-0.001053
1.192000000,-0.599113,-1.694153,-7.942197,-1.060293,-7.266221,-3.955831,-10.846158,-5.985866,-0.001053
1.200000000,-1.740481,-2.568079,-9.395231,-3.970572,-11.383149,-8.651867,-14.859900,-11.143083,-0.001053
1.208000000,-4.084288,-3.412523,-9.201493,0.207426,-4.261179,0.887614,-7.874810,-1.378276,-0.001053
1.216000000,-0.771792,-2.978719,-15.449537,-8.540257,-17.132108,-14.398720,-20.286665,-13.859624,-0.001053
1.224000000,-4.191686,-4.172733,-10.719808,-9.837458,-13.265775,-11.802212,-19.176884,-13.798554,-0.001053
1.232000000,-4.873980,-4.629702,-9.473147,-11.711661,-12.187582,-13.137319,-19.646488,-15.735932,-0.001053
1.240000000,-2.509115,-3.825269,-8.262286,-12.893040,-8.906675,-15.396891,-16.188689,-17.233189,-0.001053
1.248000000,-1.740481,-2.271155,-3.724188,-1.856303,0.510668,-1.565696,-6.364919,-4.751841,-0.001053
1.256000000,1.708894,-0.832862,-3.593626,-5.960596,-5.166693,-10.825100,-11.452642,-12.680350,-0.001053
1.264000000,3.029259,0.458021,-0.228484,-1.264560,-0.961319,-4.501245,-7.706342,-8.003267,-0.001053
1.272000000,1.788916,-0.342200,-2.561761,0.544361,1.468827,-3.191409,-2.005818,-4.336989,-0.001053
1.280000000,3.374618,0.095816,-4.686560,-2.827098,-7.552616,-10.090160,-9.852199,-13.575335,-0.001053
1.288000000,-0.542255,-1.759434,-5.773176,2.858686,-0.927625,0.215849,-5.741588,-4.288555,-0.001053
1.296000000,1.056082,-1.908949,-11.355773,-4.278026,-11.100966,-10.732443,-13.585864,-13.817507,-0.001053
1.304000000,-0.601219,-2.570185,-11.195729,-2.972401,-11.690603,-10.321803,-15.409526,-13.564805,-0.001053
1.312000000,-2.938708,-3.993736,-11.882235,-6.322802,-11.869599,-11.545299,-16.197112,-15.312657,-0.001053
1.320000000,-0.834968,-2.947131,-8.304403,-13.573229,-12.467660,-18.882066,-18.854690,-20.373005,-0.001053
1.328000000,-3.926349,-4.151675,-7.358878,-8.277027,-8.241227,-11.001991,-16.784643,-15.257905,-0.001053
1.336000000,1.308783,-2.439622,-10.153335,-11.298915,-13.916482,-19.673864,-21.748122,-23.289601,-0.001053
1.344000000,2.330118,-1.157162,-5.893209,-6.577609,-6.670266,-11.770625,-14.013350,-15.815954,-0.001053
1.352000000,2.136380,-0.689664,-4.545468,-1.805763,-2.553338,-5.229868,-8.923521,-8.963532,-0.001053
1.360000000,4.444387,0.470657,-5.994290,-4.404376,-8.045384,-8.407589,-13.259458,-11.275751,-0.001053
1.368000000,-1.195067,-1.685730,-5.914268,-1.327736,-2.572291,-1.283513,-7.120917,-1.121363,-0.001053
1.376000000,1.176115,-1.445663,-9.938539,-6.577609,-12.162312,-12.926734,-16.614070,-12.347626,-0.001053
1.384000000,1.466722,-1.454086,-10.983038,-6.091159,-9.603709,-9.317314,-12.970957,-9.199387,-0.001053
1.392000000,1.479357,-1.746799,-11.861176,-6.687113,-7.942197,-7.365195,-11.206258,-8.573951,-0.001053
1.400000000,1.831033,-1.803657,-11.635851,-12.417119,-11.918034,-15.034686,-13.962810,-15.483231,-0.001053
1.408000000,0.392740,-2.384870,-10.673479,-10.210193,-10.014349,-11.494759,-13.470042,-14.310275,-0.001053
1.416000000,0.580160,-2.574396,-13.436349,-13.223658,-16.582482,-17.612241,-19.482232,-18.945241,-0.001053
1.424000000,1.275090,-1.826821,-11.044108,-8.675031,-9.306785,-10.128065,-11.644274,-11.726402,-0.001053
1.432000000,2.090052,-0.906567,-7.611579,-5.173010,-6.438623,-6.935603,-11.659015,-9.123577,-0.001053
1.440000000,4.313825,0.295871,-6.046936,-8.632915,-9.391019,-10.553446,-15.664333,-12.808807,-0.001053
1.448000000,0.725464,-0.714935,-5.406759,-2.704959,-4.349624,0.186367,-11.776942,-1.982654,-0.001053
1.456000000,2.041617,-0.272707,-6.885063,-4.762370,-7.571568,-4.172733,-12.427649,-5.042448,-0.001053
1.464000000,1.260349,-0.356941,-6.735548,0.571737,-6.211192,0.213743,-10.176499,-2.140592,-0.001053
1.472000000,1.115045,-0.500138,-7.413630,-0.778110,-6.272262,-0.038958,-10.509223,-1.266666,-0.001053
1.480000000,2.349071,-0.883402,-10.123853,-8.712937,-9.098306,-8.232804,-12.650868,-7.996949,-0.001053
1.488000000,1.403546,-1.371958,-11.063061,-7.514710,-9.207810,-5.678413,-12.646657,-7.078800,-0.001053
1.496000000,7.695813,1.298254,-9.862728,-12.193900,-15.137872,-18.012351,-19.111603,-17.751227,-0.001053
1.504000000,4.212744,-0.725464,-8.011690,-9.085671,-9.620556,-15.201047,-17.235294,-18.985252,-0.001053
1.512000000,4.010583,-0.222167,-4.989801,-4.050594,-4.292767,-8.858240,-9.755330,-14.303957,-0.001053
1.520000000,6.564974,0.976059,-4.336989,-5.265667,-4.935049,-12.751949,-11.328397,-15.489548,-0.001053
1.528000000,2.561761,0.333777,0.931837,0.217955,3.618896,0.375893,-3.854751,-4.027430,-0.001053
1.536000000,6.000607,1.538320,-2.014241,-3.250373,-2.328012,-6.108006,-7.567357,-9.132000,-0.001053
1.544000000,0.643336,-0.297977,-1.597284,4.046383,2.865003,2.980825,-0.020006,0.556996,-0.001053
1.552000000,1.365641,-0.455916,-3.014518,-1.719423,-0.053699,-3.132446,-3.673648,-3.850539,-0.001053
1.560000000,3.241950,-0.319036,-5.697366,-8.839287,-5.240397,-11.699026,-7.499970,-11.402102,-0.001053
1.568000000,-0.180050,-1.506733,-4.926626,-5.031918,-0.628595,-4.115875,-3.010306,-4.101135,-0.001053
1.576000000,3.431476,-0.761263,-10.262839,-9.292044,-6.914544,-10.279686,-9.359431,-9.489994,-0.001053
1.584000000,-0.100028,-2.433305,-11.842223,-6.259626,-5.954279,-5.135105,-9.001438,-6.034301,-0.001053
1.592000000,0.759157,-1.287725,-10.277580,-3.155610,-7.657908,-3.482016,-9.723743,-4.088499,-0.001053
1.600000000,4.412800,0.538044,-7.529451,-5.002437,-9.523687,-7.796894,-12.583481,-9.637403,-0.001053
1.608000000,2.031088,-0.552785,-6.314378,0.445386,0.805486,2.763923,-3.759988,-0.418010,-0.001053
1.616000000,2.216403,-0.432751,-4.777111,-2.584926,1.018176,-1.462510,-1.338265,-3.222997,-0.001053
1.624000000,0.038958,-0.285342,2.359600,2.149016,9.412077,5.290937,7.836905,3.096646,-0.001053
1.632000000,1.527791,0.839180,2.172180,2.589137,6.918756,5.865833,6.343860,4.890827,-0.001053
1.640000000,5.301467,1.645718,-0.527514,-4.697089,1.988971,-2.690218,0.057911,-3.425158,-0.001053
1.648000000,2.464892,0.146356,-1.934219,-1.264560,4.322248,2.787087,-0.792851,0.618066,-0.001053
1.656000000,2.835521,-0.215849,-5.653143,-8.841393,-6.413353,-7.994843,-7.967467,-10.031196,-0.001053
1.664000000,0.483292,-1.060293,-4.490716,-8.504458,-2.517539,-2.938708,-6.009031,-4.633914,-0.001053
1.672000000,-1.548850,-2.197450,-8.270709,-4.751841,-4.623384,-1.845774,-5.697366,-3.140869,-0.001053
1.680000000,3.688389,-0.508562,-10.540811,-7.078800,-10.020667,-9.302574,-11.781154,-11.859070,-0.001053
1.688000000,0.658077,-0.944472,-4.857133,-0.337988,-1.121363,0.559102,-3.732612,-3.759988,-0.001053
1.696000000,2.144804,0.757052,0.066334,2.224826,0.841285,-0.095816,-0.803380,-1.401440,-0.001053
1.704000000,-1.161374,-0.253754,1.100304,8.357049,7.857963,9.919586,7.594733,8.525516,-0.001053
1.712000000,-1.491992,-1.087669,-1.510944,2.902908,3.871597,4.505457,1.774175,3.568356,-0.001053
1.720000000,-0.386423,-0.759157,-0.175838,-0.999224,1.159268,-1.847880,0.085287,-4.006372,-0.001053
1.728000000,1.746799,0.885508,2.269049,3.722082,7.287279,5.867939,5.575227,4.768688,-0.001053
1.736000000,2.317483,0.891826,-1.205597,1.702576,1.504627,0.089498,2.972401,1.588861,-0.001053
1.744000000,0.940260,-0.335882,-3.559932,-1.420393,-0.655971,-0.868661,-0.965530,-1.321418,-0.001053
1.752000000,4.326460,0.889720,-5.132999,-5.594179,-5.114046,-5.189857,-7.864281,-5.137211,-0.001053
1.760000000,5.124576,0.929731,-6.086947,-9.176223,-6.813464,-9.671097,-7.590521,-8.759265,-0.001053
1.768000000,2.723911,0.735993,-1.919478,2.532279,5.044553,5.238291,4.056912,4.282237,-0.001053
1.776000000,5.747906,2.058464,-2.043723,2.334330,3.745247,0.009476,3.749458,2.026877,-0.001053
1.784000000,7.171458,2.945025,-0.704405,5.339372,8.192793,8.611856,6.141699,7.213575,-0.001053
1.792000000,4.012689,2.043723,0.971848,6.590244,9.557381,11.776942,10.831418,9.749013,-0.001053
1.800000000,4.844498,2.677583,3.222997,4.861345,8.230698,8.186475,8.563422,6.956661,-0.001053
1.808000000,5.010860,3.663119,9.117259,8.220169,16.972064,15.078908,16.127620,14.750396,-0.001053
1.816000000,9.184646,4.987696,7.363090,4.758158,10.711384,3.924244,7.032472,6.394401,-0.001053
1.824000000,4.534939,2.989248,7.346243,8.243333,14.169183,8.264392,11.936987,10.730337,-0.001053
1.832000000,1.077140,1.247714,6.866110,4.379106,9.717425,4.579162,7.228315,5.543639,-0.001053
1.840000000,5.116152,2.106899,2.650207,-0.898143,6.855581,0.453810,4.484398,1.129786,-0.001053
1.848000000,1.119257,0.331671,1.222443,0.792851,10.555552,9.334161,8.283344,8.689772,-0.001053
1.856000000,5.198280,1.447769,-2.115322,-2.787087,2.144804,-3.538874,-0.201108,-1.748905,-0.001053
1.864000000,1.178221,-0.022111,-1.230867,0.955001,3.022942,1.656248,0.384317,0.851815,-0.001053
1.872000000,2.660736,0.809698,-1.403546,3.431476,4.650760,6.634467,1.174009,4.621278,-0.001053
1.880000000,2.799722,0.955001,-1.976336,1.418287,3.673648,3.633637,1.593072,5.465723,-0.001053
1.888000000,1.927902,1.266666,1.454086,6.023772,9.586863,11.882235,6.558657,12.497141,-0.001053
1.896000000,6.364919,3.185092,2.298531,-0.879191,4.549680,-0.643336,1.475145,4.962425,-0.001053
1.904000000,6.219615,3.054529,1.982654,3.442005,6.023772,4.025324,-0.363258,7.055636,-0.001053
1.912000000,1.121363,0.356941,1.169797,0.763369,4.833969,0.464339,-0.015794,3.340924,-0.001053
1.920000000,2.262731,0.072652,-0.647548,-5.476252,0.980271,-7.921139,-1.405652,-5.969020,-0.001053
1.928000000,1.934219,0.097922,1.854197,-3.317760,7.232527,-0.982377,0.955001,-0.828650,-0.001053
1.936000000,2.540703,0.653865,-0.257966,-5.558380,-0.803380,-6.333331,-3.835798,-3.688389,-0.001053
1.944000000,2.218508,0.957107,-1.110834,0.841285,2.806039,4.212744,0.436963,5.754223,-0.001053
1.952000000,4.699195,2.536491,0.034746,3.121916,5.158269,7.430477,3.808422,10.159653,-0.001053
1.960000000,4.395953,2.269049,-1.818398,1.487780,-0.005265,1.801551,0.449598,6.145911,-0.001053
1.968000000,2.942919,2.285896,0.759157,8.129617,6.270156,11.852753,5.385700,14.864112,-0.001053
