TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2023/12/12 17:05:58.041,957,28,0.125,-0.96875,0.375,62,0.04629182
2023/12/12 17:05:58.999,958,28,0.125,-0.96875,0.375,62,0.04629182
2023/12/12 17:05:59.959,958,28.125,0.125,-0.96875,0.34375,62,0.0355026
2023/12/12 17:06:00.929,969,28.125,0.125,-0.96875,0.375,61,0.04629182
2023/12/12 17:06:01.896,966,28.125,0.125,-0.96875,0.375,62,0.04629182
2023/12/12 17:06:02.845,949,28.125,0.125,-0.96875,0.375,63,0.04629182
2023/12/12 17:06:03.767,922,28.125,0.125,-0.96875,0.375,65,0.04629182
2023/12/12 17:06:04.624,857,28.125,0.125,-0.96875,0.34375,70,0.0355026
2023/12/12 17:06:05.546,922,28.125,0.125,-0.96875,0.34375,65,0.0355026
2023/12/12 17:06:06.535,989,28.125,0.125,-1,0.34375,60,0.06479531
2023/12/12 17:06:07.519,984,28.125,0.125,-0.96875,0.34375,60,0.0355026
2023/12/12 17:06:08.493,975,28.125,0.125,-0.96875,0.34375,61,0.0355026
2023/12/12 17:06:09.453,962,28.125,0.125,-0.96875,0.34375,62,0.0355026
2023/12/12 17:06:10.393,942,28.125,0.125,-0.96875,0.375,63,0.04629182
2023/12/12 17:06:11.304,910,28.125,0.125,-1,0.34375,65,0.06479531
2023/12/12 17:06:12.215,909,28.1875,0.125,-1,0.375,66,0.07529066
2023/12/12 17:06:13.160,943,28.1875,0.125,-0.96875,0.34375,63,0.0355026
2023/12/12 17:06:14.120,960,28.1875,0.125,-0.96875,0.375,62,0.04629182
2023/12/12 17:06:15.061,941,28.1875,0.125,-0.96875,0.375,63,0.04629182
2023/12/12 17:06:15.951,890,28.1875,0.125,-0.96875,0.375,67,0.04629182
2023/12/12 17:06:16.785,834,28.1875,0.125,-0.96875,0.375,71,0.04629182
2023/12/12 17:06:17.631,847,28.1875,0.125,-1,0.34375,70,0.06479531
2023/12/12 17:06:18.561,931,28.1875,0.125,-1,0.34375,64,0.06479531
2023/12/12 17:06:19.554,992,28.1875,0.125,-0.96875,0.375,60,0.04629182
2023/12/12 17:06:20.517,961,28.1875,0.125,-0.96875,0.375,62,0.04629182
2023/12/12 17:06:21.456,937,28.1875,0.125,-1,0.375,64,0.07529066
2023/12/12 17:06:22.336,882,28.1875,0.125,-0.96875,0.375,68,0.04629182
2023/12/12 17:06:23.164,830,28.1875,0.125,-0.96875,0.34375,72,0.0355026
2023/12/12 17:06:23.968,806,28.25,0.125,-0.96875,0.34375,74,0.0355026
2023/12/12 17:06:24.869,901,28.25,0.125,-0.96875,0.34375,66,0.0355026
2023/12/12 17:06:25.731,862,28.25,0.125,-0.96875,0.375,69,0.04629182
2023/12/12 17:06:26.536,805,28.25,0.125,-0.96875,0.375,74,0.04629182
2023/12/12 17:06:27.297,763,28.25,0.125,-1,0.375,78,0.07529066
2023/12/12 17:06:28.069,774,28.3125,0.125,-0.96875,0.34375,77,0.0355026
2023/12/12 17:06:28.895,828,28.3125,0.09375,-1,0.34375,72,0.06158048
