TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2024/01/28 14:44:36.596,680,33.1875,0.125,-1.0625,-0.0625,88,0.07165176
2024/01/28 14:44:37.286,689,33.1875,0.125,-1.0625,-0.0625,87,0.07165176
2024/01/28 14:44:37.985,698,33.1875,0.125,-1.03125,-0.0625,85,0.04067661
2024/01/28 14:44:38.685,699,33.1875,0.125,-1.03125,-0.0625,85,0.04067661
2024/01/28 14:44:39.351,667,33.1875,0.09375,-1.0625,-0.09375,89,0.07074011
2024/01/28 14:44:40.024,673,33.125,0.125,-1.0625,-0.03125,89,0.07028399
2024/01/28 14:44:40.692,668,33.125,0.125,-1.0625,-0.0625,89,0.07165176
2024/01/28 14:44:41.387,695,33.125,0.125,-1.0625,-0.0625,86,0.07165176
2024/01/28 14:44:42.074,687,33.125,0.125,-1.0625,-0.0625,87,0.07165176
2024/01/28 14:44:42.749,675,33.125,0.125,-1.0625,-0.03125,88,0.07028399
2024/01/28 14:44:43.411,663,33.125,0.125,-1.0625,-0.0625,90,0.07165176
2024/01/28 14:44:44.109,698,33.1875,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:44:44.811,702,33.1875,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:44:45.517,705,33.1875,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:44:46.216,699,33.1875,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:44:46.893,677,33.1875,0.125,-1.0625,-0.0625,88,0.07165176
2024/01/28 14:44:47.574,683,33.1875,0.125,-1.0625,-0.0625,87,0.07165176
2024/01/28 14:44:48.271,698,33.1875,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:44:48.955,685,33.1875,0.09375,-1.0625,-0.0625,87,0.06845756
2024/01/28 14:44:49.632,677,33.1875,0.125,-1.0625,-0.0625,88,0.07165176
2024/01/28 14:44:50.293,662,33.1875,0.125,-1.0625,-0.03125,90,0.07028399
2024/01/28 14:44:50.957,665,33.1875,0.125,-1.0625,-0.03125,90,0.07028399
2024/01/28 14:44:51.650,693,33.1875,0.125,-1.0625,-0.0625,86,0.07165176
2024/01/28 14:44:52.339,688,33.1875,0.09375,-1.0625,-0.0625,87,0.06845756
2024/01/28 14:44:53.037,697,33.1875,0.125,-1.0625,-0.0625,86,0.07165176
2024/01/28 14:44:53.714,679,33.1875,0.125,-1.0625,-0.03125,88,0.07028399
2024/01/28 14:44:54.391,678,33.1875,0.125,-1.0625,-0.03125,88,0.07028399
2024/01/28 14:44:55.076,686,33.1875,0.125,-1.0625,-0.0625,87,0.07165176
2024/01/28 14:44:55.777,700,33.1875,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:44:56.479,701,33.1875,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:44:57.156,676,33.1875,0.125,-1.0625,-0.0625,88,0.07165176
2024/01/28 14:44:57.819,662,33.1875,0.125,-1.0625,-0.0625,90,0.07165176
2024/01/28 14:44:58.497,677,33.1875,0.125,-1.0625,-0.03125,88,0.07028399
2024/01/28 14:44:59.180,682,33.1875,0.125,-1.0625,-0.0625,87,0.07165176
2024/01/28 14:44:59.864,685,33.1875,0.125,-1.0625,-0.0625,87,0.07165176
2024/01/28 14:45:00.557,694,33.1875,0.125,-1.03125,-0.0625,86,0.04067661
2024/01/28 14:45:01.219,663,33.1875,0.125,-1.0625,-0.0625,90,0.07165176
2024/01/28 14:45:01.917,697,33.1875,0.09375,-1.0625,-0.03125,86,0.06708569
2024/01/28 14:45:02.602,685,33.1875,0.125,-1.0625,-0.0625,87,0.07165176
2024/01/28 14:45:03.299,697,33.1875,0.125,-1.0625,-0.03125,86,0.07028399
2024/01/28 14:45:03.979,680,33.1875,0.125,-1.0625,-0.0625,88,0.07165176
2024/01/28 14:45:04.637,659,33.1875,0.125,-1.0625,-0.0625,91,0.07165176
2024/01/28 14:45:05.301,665,33.1875,0.125,-1.0625,-0.03125,90,0.07028399
2024/01/28 14:45:05.994,693,33.1875,0.125,-1.0625,-0.0625,86,0.07165176
2024/01/28 14:45:06.695,700,33.1875,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:45:07.396,700,33.1875,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:45:08.074,679,33.1875,0.125,-1.0625,-0.03125,88,0.07028399
