Time,RRI,HR
7896,947.289838337183,63.338587169182
7896.5,946.31793687452,63.4036381030321
7897,945.346035411856,63.4688227934018
7897.5,944.374133949193,63.5341416532571
7898,943.402232486529,63.599595097266
7898.5,942.430331023865,63.6651835418067
7899,941.458429561202,63.730907404977
7899.5,940.486528098538,63.7967671066029
7900,939.514626635874,63.8627630682476
7900.5,938.542725173211,63.9288957132205
7901,937.570823710547,63.9951654665862
7901.5,936.598922247884,64.0615727551736
7902,935.62702078522,64.1281180075852
7902.5,934.655119322556,64.1948016542063
7903,933.683217859893,64.2616241272139
7903.5,932.711316397229,64.3285858605867
7904,931.739414934566,64.3956872901139
7904.5,930.767513471902,64.4629288534051
7905,929.795612009238,64.5303109898994
7905.5,928.823710546575,64.5978341408753
7906,927.851809083911,64.6654987494601
7906.5,926.879907621248,64.73330526064
7907,925.908006158584,64.8012541212691
7907.5,924.93610469592,64.8693457800801
7908,923.964203233257,64.9375806876935
7908.5,922.992301770593,65.0059592966278
7909,922.02040030793,65.0744820613098
7909.5,921.048498845266,65.1431494380839
7910,920.076597382602,65.2119618852231
7910.5,919.104695919939,65.2809198629385
7911,918.132794457275,65.3500238333901
7911.5,917.160892994612,65.4192742606967
7912,916.188991531948,65.4886716109465
7912.5,915.217090069284,65.5582163522076
7913,914.245188606621,65.6279089545383
7913.5,913.273287143957,65.697749889998
7914,912.301385681293,65.7677396326575
7914.5,911.32948421863,65.8378786586102
7915,910.357582755966,65.9081674459824
7915.5,909.385681293303,65.9786064749444
7916,908.413779830639,66.0491962277214
7916.5,907.441878367976,66.1199371886047
7917,906.469976905312,66.1908298439624
7917.5,905.498075442648,66.2618746822507
7918,904.526173979985,66.3330721940255
7918.5,903.554272517321,66.4044228719529
7919,902.582371054657,66.4759272108214
7919.5,901.610469591994,66.5475857075526
7920,900.63856812933,66.6193988612134
7920.5,899.666666666667,66.691367173027
7921,898.694765204003,66.763491146385
7921.5,897.722863741339,66.8357712868587
7922,896.750962278676,66.9082081022114
7922.5,895.779060816012,66.98080210241
7923,894.807159353349,67.0535537996369
7923.5,893.835257890685,67.1264637083022
7924,892.863356428021,67.1995323450559
7924.5,891.891454965358,67.2727602287999
7925,890.919553502694,67.3461478807004
7925.5,889.947652040031,67.4196958242002
7926,888.975750577367,67.4934045850312
7926.5,888.003849114703,67.5672746912269
7927,887.03194765204,67.6413066731352
7927.5,886.060046189376,67.7155010634305
7928,885.088144726713,67.7898583971273
7928.5,884.116243264049,67.8643792115925
7929,883.144341801385,67.9390640465584
7929.5,882.172440338722,68.013913444136
7930,881.200538876058,68.0889279488276
7930.5,880.228637413395,68.1641081075408
7931,879.256735950731,68.2394544696011
7931.5,878.284834488067,68.3149675867655
7932,877.312933025404,68.3906480132359
7932.5,876.34103156274,68.466496305673
7933,875.369130100077,68.5425130232094
7933.5,874.397228637413,68.6186987274639
7934,873.425327174749,68.6950539825548
7934.5,872.453425712086,68.7715793551143
7935,871.481524249422,68.8482754143021
7935.5,870.509622786759,68.9251427318199
7936,869.537721324095,69.0021818819252
7936.5,868.565819861431,69.0793934414461
7937,867.593918398768,69.1567779897951
7937.5,866.622016936104,69.2343361089842
7938,865.975552968568,69.286020597602
7938.5,865.907644547924,69.291454322851
7939,865.83973612728,69.2968889004419
7939.5,865.771827706636,69.302324330575
7940,865.703919285991,69.3077606134512
7940.5,865.636010865347,69.3131977492711
7941,865.568102444703,69.3186357382354
7941.5,865.500194024059,69.324074580545
7942,865.432285603415,69.3295142764006
7942.5,865.364377182771,69.3349548260034
7943,865.296468762126,69.3403962295543
7943.5,865.228560341482,69.3458384872543
7944,865.160651920838,69.3512815993046
7944.5,865.092743500194,69.3567255659064
7945,865.02483507955,69.3621703872609
7945.5,864.956926658906,69.3676160635695
7946,864.889018238262,69.3730625950335
7946.5,864.821109817617,69.3785099818544
7947,864.753201396973,69.3839582242338
7947.5,864.685292976329,69.3894073223731
7948,864.617384555685,69.394857276474
7948.5,864.549476135041,69.4003080867383
7949,864.481567714397,69.4057597533676
7949.5,864.413659293752,69.4112122765639
7950,864.345750873108,69.4166656565289
7950.5,864.277842452464,69.4221198934648
7951,864.20993403182,69.4275749875734
7951.5,864.142025611176,69.4330309390568
7952,864.074117190532,69.4384877481173
7952.5,864.006208769888,69.443945414957
7953,863.938300349243,69.4494039397782
7953.5,863.870391928599,69.4548633227832
7954,863.802483507955,69.4603235641744
7954.5,863.734575087311,69.4657846641544
7955,863.666666666667,69.4712466229255
7955.5,863.598758246022,69.4767094406905
7956,863.530849825378,69.4821731176519
7956.5,863.462941404734,69.4876376540125
7957,863.39503298409,69.4931030499751
7957.5,863.327124563446,69.4985693057425
7958,863.259216142802,69.5040364215176
7958.5,863.191307722157,69.5095043975034
7959,863.123399301513,69.5149732339029
7959.5,863.055490880869,69.5204429309193
7960,862.987582460225,69.5259134887557
7960.5,862.919674039581,69.5313849076153
7961,862.851765618937,69.5368571877014
7961.5,862.783857198293,69.5423303292174
7962,862.715948777648,69.5478043323667
7962.5,862.648040357004,69.5532791973528
7963,862.58013193636,69.5587549243793
7963.5,862.512223515716,69.5642315136497
7964,862.444315095072,69.5697089653677
7964.5,862.376406674428,69.5751872797371
7965,862.308498253783,69.5806664569617
7965.5,862.240589833139,69.5861464972453
7966,862.172681412495,69.5916274007919
7966.5,862.104772991851,69.5971091678055
7967,862.036864571207,69.6025917984901
7967.5,861.968956150563,69.6080752930499
7968,861.901047729919,69.6135596516891
7968.5,861.833139309274,69.6190448746119
7969,861.76523088863,69.6245309620226
7969.5,861.697322467986,69.6300179141257
7970,861.629414047342,69.6355057311255
7970.5,861.561505626698,69.6409944132267
7971,861.493597206054,69.6464839606336
7971.5,861.425688785409,69.6519743735512
7972,861.357780364765,69.6574656521839
7972.5,861.289871944121,69.6629577967366
7973,861.221963523477,69.6684508074142
7973.5,861.154055102833,69.6739446844215
7974,861.086146682189,69.6794394279634
7974.5,861.018238261545,69.6849350382451
7975,860.9503298409,69.6904315154717
7975.5,860.882421420256,69.6959288598482
7976,860.814512999612,69.7014270715799
7976.5,860.746604578968,69.7069261508721
7977,860.678696158324,69.7124260979301
7977.5,860.61078773768,69.7179269129595
7978,860.542879317035,69.7234285961655
7978.5,860.474970896391,69.7289311477539
7979,860.407062475747,69.7344345679302
7979.5,860.339154055103,69.7399388569001
7980,860.271245634459,69.7454440148693
7980.5,860.203337213815,69.7509500420436
7981,860.13542879317,69.756456938629
7981.5,860.067520372526,69.7619647048314
7982,859.999611951882,69.7674733408566
7982.5,859.931703531238,69.772982846911
7983,859.863795110594,69.7784932232005
7983.5,859.79588668995,69.7840044699313
7984,859.727978269305,69.7895165873098
7984.5,859.660069848661,69.7950295755422
7985,859.592161428017,69.800543434835
7985.5,859.524253007373,69.8060581653946
7986,859.456344586729,69.8115737674275
7986.5,859.388436166085,69.8170902411403
7987,859.32052774544,69.8226075867397
7987.5,859.252619324796,69.8281258044325
7988,859.184710904152,69.8336448944253
7988.5,859.116802483508,69.839164856925
7989,859.048894062864,69.8446856921386
7989.5,859.140408460977,69.8372459368791
7990,859.641867250182,69.79650745947
7990.5,860.143326039387,69.7558164826737
7991,860.644784828592,69.7151729234608
7991.5,861.146243617797,69.6745766989955
7992,861.647702407002,69.6340277266344
7992.5,862.149161196207,69.5935259239269
7993,862.650619985412,69.5530712086136
7993.5,863.152078774617,69.5126634986266
7994,863.653537563822,69.4723027120886
7994.5,864.154996353026,69.4319887673121
7995,864.656455142231,69.3917215827994
7995.5,865.157913931436,69.3515010772415
7996,865.659372720641,69.3113271695179
7996.5,866.160831509846,69.271199778696
7997,866.662290299051,69.2311188240305
7997.5,867.163749088256,69.1910842249627
7998,867.665207877461,69.1510959011205
7998.5,868.166666666666,69.1111537723172
7999,868.668125455871,69.0712577585512
7999.5,869.169584245076,69.0314077800058
8000,869.671043034281,68.9916037570483
8000.5,870.172501823486,68.9518456102293
8001,870.673960612691,68.9121332602828
8001.5,871.175419401896,68.8724666281251
8002,871.676878191101,68.8328456348546
8002.5,872.178336980306,68.793270201751
8003,872.679795769511,68.753740250275
8003.5,873.181254558716,68.7142557020678
8004,873.682713347921,68.6748164789505
8004.5,874.184172137126,68.6354225029235
8005,874.685630926331,68.5960736961659
8005.5,875.187089715536,68.5567699810357
8006,875.688548504741,68.517511280068
8006.5,876.190007293946,68.478297515976
8007,876.691466083151,68.4391286116492
8007.5,877.192924872356,68.4000044901535
8008,877.694383661561,68.3609250747308
8008.5,878.195842450765,68.3218902887983
8009,878.697301239971,68.2829000559478
8009.5,879.198760029175,68.2439542999457
8010,879.70021881838,68.205052944732
8010.5,880.201677607585,68.1661959144202
8011,880.70313639679,68.1273831332965
8011.5,881.204595185995,68.0886145258194
8012,881.7060539752,68.0498900166195
8012.5,882.207512764405,68.0112095304986
8013,882.70897155361,67.9725729924293
8013.5,883.210430342815,67.9339803275548
8014,883.71188913202,67.895431461188
8014.5,884.213347921225,67.8569263188112
8015,884.71480671043,67.8184648260761
8015.5,885.216265499635,67.7800469088022
8016,885.71772428884,67.7416724929776
8016.5,886.219183078045,67.7033415047574
8017,886.72064186725,67.6650538704641
8017.5,887.222100656455,67.6268095165867
8018,887.72355944566,67.5886083697802
8018.5,888.225018234865,67.5504503568653
8019,888.72647702407,67.5123354048278
8019.5,889.227935813275,67.4742634408183
8020,889.72939460248,67.4362343921516
8020.5,890.230853391685,67.3982481863063
8021,890.73231218089,67.3603047509241
8021.5,891.233770970095,67.3224040138099
8022,891.7352297593,67.2845459029306
8022.5,892.236688548505,67.2467303464155
8023,892.73814733771,67.208957272555
8023.5,893.239606126915,67.1712266098006
8024,893.74106491612,67.1335382867645
8024.5,894.242523705325,67.095892232219
8025,894.74398249453,67.058288375096
8025.5,895.245441283734,67.0207266444867
8026,895.746900072939,66.983206969641
8026.5,896.248358862144,66.9457292799672
8027,896.749817651349,66.9082935050316
8027.5,897.251276440554,66.8708995745577
8028,897.752735229759,66.8335474184263
8028.5,898.254194018964,66.7962369666746
8029,898.755652808169,66.7589681494959
8029.5,899.257111597374,66.7217408972395
8030,899.758570386579,66.6845551404097
8030.5,900.260029175784,66.6474108096656
8031,900.761487964989,66.6103078358209
8031.5,901.262946754194,66.5732461498432
8032,901.764405543399,66.5362256828537
8032.5,902.265864332604,66.4992463661266
8033,902.767323121809,66.4623081310889
8033.5,903.268781911014,66.4254109093199
8034,903.770240700219,66.3885546325507
8034.5,904.271699489424,66.3517392326638
8035,904.773158278629,66.3149646416928
8035.5,905.274617067834,66.2782307918218
8036,905.776075857039,66.2415376153852
8036.5,906.277534646244,66.204885044867
8037,906.778993435449,66.1682730129006
8037.5,907.280452224654,66.1317014522686
8038,907.781911013859,66.0951702959016
8038.5,908.283369803064,66.0586794768789
8039,908.784828592269,66.022228928427
8039.5,909.286287381474,65.9858185839199
8040,909.787746170678,65.9494483768787
8040.5,910.289204959883,65.9131182409707
8041,910.790663749088,65.8768281100093
8041.5,911.292122538293,65.8405779179538
8042,911.793581327498,65.8043675989085
8042.5,912.295040116703,65.7681970871229
8043,912.796498905908,65.7320663169906
8043.5,913.297957695113,65.6959752230496
8044,913.799416484318,65.6599237399816
8044.5,914.043383947939,65.6423984393911
8045,914.115690527838,65.637206123608
8045.5,914.187997107737,65.6320146291847
8046,914.260303687636,65.6268239559261
8046.5,914.332610267534,65.6216341036376
8047,914.404916847433,65.6164450721243
8047.5,914.477223427332,65.6112568611916
8048,914.549530007231,65.6060694706449
8048.5,914.621836587129,65.6008829002895
8049,914.694143167028,65.595697149931
8049.5,914.766449746927,65.5905122193749
8050,914.838756326826,65.5853281084268
8050.5,914.911062906725,65.5801448168925
8051,914.983369486623,65.5749623445775
8051.5,915.055676066522,65.5697806912879
8052,915.127982646421,65.5645998568293
8052.5,915.20028922632,65.5594198410077
8053,915.272595806218,65.5542406436292
8053.5,915.344902386117,65.5490622644997
8054,915.417208966016,65.5438847034254
8054.5,915.489515545915,65.5387079602123
8055,915.561822125813,65.5335320346669
8055.5,915.634128705712,65.5283569265953
8056,915.706435285611,65.5231826358038
8056.5,915.77874186551,65.518009162099
8057,915.851048445409,65.5128365052873
8057.5,915.923355025307,65.5076646651752
8058,915.995661605206,65.5024936415692
8058.5,916.067968185105,65.4973234342761
8059,916.140274765004,65.4921540431026
8059.5,916.212581344902,65.4869854678555
8060,916.284887924801,65.4818177083416
8060.5,916.3571945047,65.4766507643677
8061,916.429501084599,65.4714846357409
8061.5,916.501807664498,65.4663193222682
8062,916.574114244396,65.4611548237566
8062.5,916.646420824295,65.4559911400133
8063,916.718727404194,65.4508282708456
8063.5,916.791033984093,65.4456662160606
8064,916.863340563991,65.4405049754657
8064.5,916.93564714389,65.4353445488683
8065,917.007953723789,65.4301849360759
8065.5,917.080260303688,65.4250261368958
8066,917.152566883586,65.4198681511358
8066.5,917.224873463485,65.4147109786035
8067,917.297180043384,65.4095546191064
8067.5,917.369486623283,65.4043990724524
8068,917.441793203182,65.3992443384494
8068.5,917.51409978308,65.3940904169051
8069,917.586406362979,65.3889373076274
8069.5,917.658712942878,65.3837850104245
8070,917.731019522777,65.3786335251043
8070.5,917.803326102675,65.373482851475
8071,917.875632682574,65.3683329893448
8071.5,917.947939262473,65.3631839385217
8072,918.020245842372,65.3580356988143
8072.5,918.092552422271,65.3528882700308
8073,918.164859002169,65.3477416519796
8073.5,918.237165582068,65.3425958444692
8074,918.309472161967,65.3374508473081
8074.5,918.381778741866,65.3323066603051
8075,918.454085321764,65.3271632832686
8075.5,918.526391901663,65.3220207160074
8076,918.598698481562,65.3168789583304
8076.5,918.671005061461,65.3117380100463
8077,918.743311641359,65.306597870964
8077.5,918.815618221258,65.3014585408925
8078,918.887924801157,65.2963200196408
8078.5,918.960231381056,65.291182307018
8079,919.032537960954,65.2860454028333
8079.5,919.104844540853,65.2809093068958
8080,919.177151120752,65.2757740190148
8080.5,919.249457700651,65.2706395389996
8081,919.32176428055,65.2655058666595
8081.5,919.394070860448,65.2603730018041
8082,919.466377440347,65.2552409442429
8082.5,919.538684020246,65.2501096937853
8083,919.610990600145,65.244979250241
8083.5,919.683297180043,65.2398496134197
8084,919.755603759942,65.2347207831311
8084.5,919.827910339841,65.229592759185
8085,919.90021691974,65.2244655413914
8085.5,919.972523499638,65.21933912956
8086,920.044830079537,65.2142135235008
8086.5,920.117136659436,65.209088723024
8087,920.189443239335,65.2039647279396
8087.5,920.261749819234,65.1988415380578
8088,920.334056399132,65.1937191531887
8088.5,920.406362979031,65.1885975731427
8089,920.47866955893,65.1834767977301
8089.5,920.550976138829,65.1783568267613
8090,920.623282718728,65.1732376600467
8090.5,920.695589298626,65.1681192973969
8091,920.767895878525,65.1630017386224
8091.5,920.840202458424,65.1578849835338
8092,920.912509038322,65.152769031942
8092.5,920.984815618221,65.1476538836575
8093,921.05712219812,65.1425395384912
8093.5,921.129428778019,65.1374259962541
8094,921.201735357918,65.1323132567569
8094.5,921.274041937816,65.1272013198108
8095,921.346348517715,65.1220901852267
8095.5,921.418655097614,65.1169798528158
8096,921.490961677513,65.1118703223893
8096.5,921.563268257411,65.1067615937583
8097,921.63557483731,65.1016536667341
8097.5,921.707881417209,65.0965465411282
8098,921.780187997108,65.0914402167518
8098.5,921.852494577006,65.0863346934165
8099,921.924801156905,65.0812299709338
8099.5,921.997107736804,65.0761260491153
8100,922.102893890675,65.0686603388034
8100.5,922.210075026795,65.0610979263663
8101,922.317256162915,65.0535372715631
8101.5,922.424437299036,65.0459783737808
8102,922.531618435156,65.0384212324072
8102.5,922.638799571276,65.0308658468301
8103,922.745980707396,65.0233122164377
8103.5,922.853161843516,65.0157603406185
8104,922.960342979636,65.0082102187611
8104.5,923.067524115756,65.0006618502546
8105,923.174705251876,64.9931152344884
8105.5,923.281886387996,64.9855703708519
8106,923.389067524116,64.9780272587351
8106.5,923.496248660236,64.9704858975281
8107,923.603429796356,64.9629462866214
8107.5,923.710610932476,64.9554084254057
8108,923.817792068596,64.947872313272
8108.5,923.924973204716,64.9403379496115
8109,924.032154340836,64.9328053338159
8109.5,924.139335476956,64.9252744652769
8110,924.246516613076,64.9177453433868
8110.5,924.353697749196,64.9102179675379
8111,924.460878885316,64.902692337123
8111.5,924.568060021436,64.895168451535
8112,924.675241157556,64.8876463101671
8112.5,924.782422293676,64.880125912413
8113,924.889603429796,64.8726072576664
8113.5,924.996784565916,64.8650903453214
8114,925.103965702036,64.8575751747725
8114.5,925.211146838157,64.8500617454143
8115,925.318327974276,64.8425500566417
8115.5,925.425509110397,64.8350401078499
8116,925.532690246517,64.8275318984345
8116.5,925.639871382637,64.8200254277913
8117,925.747052518757,64.8125206953163
8117.5,925.854233654877,64.8050177004059
8118,925.961414790997,64.7975164424566
8118.5,926.068595927117,64.7900169208654
8119,926.175777063237,64.7825191350295
8119.5,926.282958199357,64.7750230843464
8120,926.390139335477,64.7675287682137
8120.5,926.497320471597,64.7600361860295
8121,926.604501607717,64.7525453371921
8121.5,926.711682743837,64.7450562211001
8122,926.818863879957,64.7375688371523
8122.5,926.926045016077,64.7300831847479
8123,927.033226152197,64.7225992632862
8123.5,927.140407288317,64.715117072167
8124,927.247588424437,64.7076366107902
8124.5,927.354769560557,64.700157878556
8125,927.461950696677,64.6926808748651
8125.5,927.569131832797,64.6852055991181
8126,927.676312968918,64.6777320507162
8126.5,927.783494105038,64.6702602290607
8127,927.890675241158,64.6627901335533
8127.5,927.997856377278,64.6553217635958
8128,928.105037513398,64.6478551185904
8128.5,928.212218649518,64.6403901979396
8129,928.319399785638,64.632927001046
8129.5,928.426580921758,64.6254655273129
8130,928.533762057878,64.6180057761433
8130.5,928.640943193998,64.6105477469409
8131,928.748124330118,64.6030914391095
8131.5,928.855305466238,64.5956368520531
8132,928.962486602358,64.5881839851764
8132.5,929.069667738478,64.5807328378837
8133,929.176848874598,64.5732834095801
8133.5,929.284030010718,64.5658356996708
8134,929.391211146838,64.5583897075613
8134.5,929.498392282958,64.5509454326574
8135,929.605573419078,64.543502874365
8135.5,929.712754555198,64.5360620320905
8136,929.819935691318,64.5286229052404
8136.5,929.927116827438,64.5211854932217
8137,930.034297963558,64.5137497954414
8137.5,930.141479099678,64.5063158113069
8138,930.248660235798,64.498883540226
8138.5,930.355841371918,64.4914529816065
8139,930.463022508038,64.4840241348566
8139.5,930.570203644158,64.476596999385
8140,930.677384780279,64.4691715746002
8140.5,930.784565916399,64.4617478599114
8141,930.891747052519,64.4543258547279
8141.5,930.998928188639,64.4469055584593
8142,931.106109324759,64.4394869705153
8142.5,931.213290460879,64.4320700903062
8143,931.320471596999,64.4246549172423
8143.5,931.427652733119,64.4172414507343
8144,931.534833869239,64.4098296901931
8144.5,931.642015005359,64.4024196350299
8145,931.749196141479,64.3950112846563
8145.5,931.856377277599,64.387604638484
8146,931.963558413719,64.3801996959249
8146.5,932.070739549839,64.3727964563914
8147,932.177920685959,64.3653949192961
8147.5,932.285101822079,64.3579950840517
8148,932.392282958199,64.3505969500714
8148.5,932.499464094319,64.3432005167685
8149,932.606645230439,64.3358057835568
8149.5,932.713826366559,64.32841274985
8150,932.821007502679,64.3210214150625
8150.5,932.928188638799,64.3136317786086
8151,933.035369774919,64.306243839903
8151.5,933.14255091104,64.2988575983607
8152,933.24973204716,64.2914730533971
8152.5,933.35691318328,64.2840902044276
8153,933.4640943194,64.276709050868
8153.5,933.57127545552,64.2693295921343
8154,933.67845659164,64.261951827643
8154.5,933.78563772776,64.2545757568106
8155,933.89281886388,64.2472013790539
8155.5,934,64.2398286937902
8156,933.437452326469,64.2785436243831
8156.5,932.874904652938,64.3173052471833
8157,932.312356979406,64.3561136467114
8157.5,931.749809305874,64.3949689076923
8158,931.187261632343,64.4338711150557
8158.5,930.624713958811,64.4728203539365
8159,930.062166285279,64.5118167096758
8159.5,929.499618611748,64.5508602678212
8160,928.937070938216,64.5899511141273
8160.5,928.374523264684,64.6290893345569
8161,927.811975591153,64.6682750152812
8161.5,927.249427917621,64.7075082426802
8162,926.686880244089,64.7467891033442
8162.5,926.124332570558,64.7861176840733
8163,925.561784897026,64.8254940718791
8163.5,924.999237223494,64.8649183539846
8164,924.436689549963,64.9043906178252
8164.5,923.874141876431,64.9439109510493
8165,923.3115942029,64.9834794415187
8165.5,922.749046529368,65.0230961773098
8166,922.186498855836,65.0627612467136
8166.5,921.623951182304,65.1024747382368
8167,921.061403508773,65.1422367406024
8167.5,920.498855835241,65.1820473427501
8168,919.936308161709,65.2219066338373
8168.5,919.373760488178,65.2618147032396
8169,918.811212814646,65.3017716405513
8169.5,918.248665141115,65.3417775355865
8170,917.686117467583,65.3818324783795
8170.5,917.123569794051,65.4219365591853
8171,916.56102212052,65.4620898684807
8171.5,915.998474446988,65.5022924969647
8172,915.435926773456,65.542544535559
8172.5,914.873379099925,65.5828460754094
8173,914.310831426393,65.6231972078856
8173.5,913.748283752861,65.6635980245825
8174,913.18573607933,65.7040486173206
8174.5,912.623188405798,65.744549078147
8175,912.060640732266,65.7850994993357
8175.5,911.498093058735,65.8256999733885
8176,910.935545385203,65.8663505930357
8176.5,910.372997711671,65.907051451237
8177,909.81045003814,65.9478026411818
8177.5,909.247902364608,65.9886042562901
8178,908.685354691076,66.0294563902134
8178.5,908.122807017545,66.0703591368351
8179,907.560259344013,66.1113125902716
8179.5,906.997711670481,66.1523168448725
8180,906.43516399695,66.1933719952218
8180.5,905.872616323418,66.2344781361385
8181,905.310068649886,66.2756353626771
8181.5,904.747520976355,66.3168437701285
8182,904.184973302823,66.3581034540211
8182.5,903.622425629291,66.3994145101207
8183,903.05987795576,66.440777034432
8183.5,902.497330282228,66.4821911231991
8184,901.934782608696,66.523656872906
8184.5,901.372234935165,66.5651743802778
8185,900.809687261633,66.6067437422811
8185.5,900.247139588101,66.6483650561249
8186,899.68459191457,66.6900384192612
8186.5,899.122044241038,66.7317639293861
8187,898.559496567506,66.7735416844402
8187.5,897.996948893975,66.8153717826096
8188,897.434401220443,66.8572543223265
8188.5,896.871853546912,66.8991894022702
8189,896.30930587338,66.9411771213676
8189.5,895.746758199848,66.9832175787942
8190,895.184210526317,67.0253108739747
8190.5,894.621662852785,67.067457106584
8191,894.059115179253,67.1096563765477
8191.5,893.496567505721,67.1519087840433
8192,892.93401983219,67.1942144295005
8192.5,892.371472158658,67.2365734136023
8193,891.808924485126,67.2789858372859
8193.5,891.246376811595,67.3214518017432
8194,890.683829138063,67.3639714084216
8194.5,890.121281464532,67.4065447590254
8195,889.558733791,67.4491719555157
8195.5,888.996186117468,67.491853100112
8196,888.433638443937,67.5345882952925
8196.5,887.871090770405,67.5773776437952
8197,887.308543096873,67.6202212486186
8197.5,886.745995423342,67.6631192130227
8198,886.18344774981,67.7060716405294
8198.5,885.620900076278,67.7490786349241
8199,885.058352402747,67.7921403002555
8199.5,884.495804729215,67.8352567408375
8200,883.933257055683,67.8784280612493
8200.5,883.370709382152,67.9216543663365
8201,882.80816170862,67.964935761212
8201.5,882.245614035088,68.0082723512567
8202,881.683066361557,68.0516642421206
8202.5,881.120518688025,68.0951115397234
8203,880.557971014493,68.1386143502555
8203.5,879.995423340962,68.1821727801788
8204,879.43287566743,68.2257869362276
8204.5,878.870327993898,68.2694569254095
8205,878.307780320367,68.3131828550064
8205.5,877.745232646835,68.3569648325749
8206,877.182684973303,68.4008029659478
8206.5,876.620137299772,68.4446973632346
8207,876.05758962624,68.4886481328223
8207.5,875.495041952708,68.5326553833768
8208,875.02125279642,68.5697630866109
8208.5,875.198359433259,68.55588719208
8209,875.375466070097,68.5420169123125
8209.5,875.552572706935,68.5281522439009
8210,875.729679343773,68.5142931834409
8210.5,875.906785980611,68.5004397275307
8211,876.083892617449,68.4865918727712
8211.5,876.260999254288,68.4727496157663
8212,876.438105891126,68.4589129531223
8212.5,876.615212527964,68.4450818814486
8213,876.792319164802,68.4312563973572
8213.5,876.96942580164,68.4174364974626
8214,877.146532438479,68.4036221783825
8214.5,877.323639075317,68.3898134367369
8215,877.500745712155,68.3760102691488
8215.5,877.677852348993,68.3622126722437
8216,877.854958985831,68.3484206426502
8216.5,878.032065622669,68.3346341769991
8217,878.209172259508,68.3208532719244
8217.5,878.386278896346,68.3070779240625
8218,878.563385533184,68.2933081300527
8218.5,878.740492170022,68.2795438865368
8219,878.91759880686,68.2657851901596
8219.5,879.094705443699,68.2520320375683
8220,879.271812080537,68.238284425413
8220.5,879.448918717375,68.2245423503465
8221,879.626025354213,68.2108058090242
8221.5,879.803131991051,68.1970747981041
8222,879.980238627889,68.1833493142472
8222.5,880.157345264728,68.1696293541169
8223,880.334451901566,68.1559149143795
8223.5,880.511558538404,68.1422059917037
8224,880.688665175242,68.1285025827612
8224.5,880.865771812081,68.1148046842262
8225,881.042878448919,68.1011122927755
8225.5,881.219985085757,68.0874254050889
8226,881.397091722595,68.0737440178484
8226.5,881.574198359433,68.0600681277391
8227,881.751304996271,68.0463977314485
8227.5,881.92841163311,68.0327328256668
8228,882.105518269948,68.0190734070869
8228.5,882.282624906786,68.0054194724044
8229,882.459731543624,67.9917710183175
8229.5,882.636838180462,67.978128041527
8230,882.8139448173,67.9644905387364
8230.5,882.991051454139,67.9508585066519
8231,883.168158090977,67.9372319419823
8231.5,883.345264727815,67.923610841439
8232,883.522371364653,67.909995201736
8232.5,883.699478001491,67.89638501959
8233,883.87658463833,67.8827802917205
8233.5,884.053691275168,67.8691810148492
8234,884.230797912006,67.8555871857009
8234.5,884.407904548844,67.8419988010027
8235,884.585011185682,67.8284158574845
8235.5,884.76211782252,67.8148383518786
8236,884.939224459359,67.8012662809202
8236.5,885.116331096197,67.787699641347
8237,885.293437733035,67.7741384298991
8237.5,885.470544369873,67.7605826433196
8238,885.647651006711,67.7470322783539
8238.5,885.82475764355,67.7334873317501
8239,886.001864280388,67.719947800259
8239.5,886.178970917226,67.7064136806337
8240,886.356077554064,67.6928849696303
8240.5,886.533184190902,67.6793616640072
8241,886.71029082774,67.6658437605255
8241.5,886.887397464579,67.6523312559488
8242,887.064504101417,67.6388241470434
8242.5,887.241610738255,67.6253224305782
8243,887.418717375093,67.6118261033244
8243.5,887.595824011931,67.5983351620562
8244,887.772930648769,67.5848496035501
8244.5,887.950037285608,67.5713694245852
8245,888.127143922446,67.5578946219432
8245.5,888.304250559284,67.5444251924084
8246,888.481357196122,67.5309611327677
8246.5,888.65846383296,67.5175024398103
8247,888.835570469799,67.5040491103283
8247.5,889.012677106637,67.4906011411163
8248,889.189783743475,67.4771585289711
8248.5,889.366890380313,67.4637212706925
8249,889.543997017151,67.4502893630827
8249.5,889.72110365399,67.4368628029462
8250,889.898210290828,67.4234415870905
8250.5,890.075316927666,67.4100257123253
8251,890.252423564504,67.3966151754628
8251.5,890.429530201342,67.3832099733181
8252,890.60663683818,67.3698101027084
8252.5,890.783743475019,67.3564155604538
8253,890.960850111857,67.3430263433766
8253.5,891.137956748695,67.3296424483019
8254,891.315063385533,67.3162638720573
8254.5,891.492170022371,67.3028906114726
8255,891.66927665921,67.2895226633805
8255.5,891.846383296048,67.2761600246161
8256,892.023489932886,67.2628026920169
8256.5,892.200596569724,67.249450662423
8257,892.377703206562,67.236103932677
8257.5,892.5548098434,67.222762499624
8258,892.731916480239,67.2094263601117
8258.5,892.909023117077,67.1960955109901
8259,893.086129753915,67.1827699491119
8259.5,893.263236390753,67.1694496713322
8260,893.440343027591,67.1561346745085
8260.5,893.61744966443,67.142824955501
8261,893.794556301268,67.1295205111722
8261.5,893.971662938106,67.1162213383872
8262,893.864310148233,67.12428197301
8262.5,893.702774610414,67.1364145939408
8263,893.541239072596,67.1485516015734
8263.5,893.379703534778,67.1606929982872
8264,893.218167996959,67.1728387864635
8264.5,893.056632459141,67.1849889684853
8265,892.895096921323,67.1971435467373
8265.5,892.733561383504,67.2093025236059
