TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2023/12/12 15:47:26.414,682,32.0625,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:47:27.139,721,32.0625,0.0625,-1,0.34375,83,0.0592782
2023/12/12 15:47:27.854,711,32.0625,0.0625,-1,0.375,84,0.06982767
2023/12/12 15:47:28.541,691,32.0625,0.0625,-1,0.375,86,0.06982767
2023/12/12 15:47:29.213,676,32.125,0.09375,-1,0.375,88,0.0721073
2023/12/12 15:47:29.889,680,32.125,0.0625,-1,0.375,88,0.06982767
2023/12/12 15:47:30.585,692,32.125,0.0625,-0.96875,0.375,86,0.04067661
2023/12/12 15:47:31.306,716,32.125,0.0625,-1,0.34375,83,0.0592782
2023/12/12 15:47:32.007,696,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:47:32.673,673,32.125,0.0625,-1,0.34375,89,0.0592782
2023/12/12 15:47:33.344,678,32.125,0.0625,-1,0.375,88,0.06982767
2023/12/12 15:47:34.039,702,32.125,0.0625,-0.96875,0.34375,85,0.02982857
2023/12/12 15:47:34.739,696,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:47:35.424,682,32.125,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:47:36.097,670,32.125,0.0625,-0.96875,0.375,89,0.04067661
2023/12/12 15:47:36.764,669,32.125,0.0625,-0.96875,0.375,89,0.04067661
2023/12/12 15:47:37.441,678,32.125,0.0625,-1,0.375,88,0.06982767
2023/12/12 15:47:38.144,704,32.125,0.0625,-0.96875,0.375,85,0.04067661
2023/12/12 15:47:38.838,695,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:47:39.517,680,32.125,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:47:40.192,676,32.125,0.0625,-1,0.375,88,0.06982767
2023/12/12 15:47:40.883,691,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:47:41.576,693,32.0625,0.0625,-1,0.375,86,0.06982767
2023/12/12 15:47:42.264,688,32.0625,0.09375,-0.96875,0.375,87,0.04301995
2023/12/12 15:47:42.944,680,32.0625,0.0625,-0.96875,0.375,88,0.04067661
2023/12/12 15:47:43.621,677,32.0625,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:47:44.327,706,32.0625,0.0625,-1,0.375,84,0.06982767
2023/12/12 15:47:45.036,708,32.0625,0.0625,-1,0.34375,84,0.0592782
2023/12/12 15:47:45.734,698,32.0625,0.0625,-1,0.375,85,0.06982767
2023/12/12 15:47:46.417,683,32.0625,0.0625,-0.96875,0.375,87,0.04067661
2023/12/12 15:47:47.097,680,32.0625,0.0625,-0.96875,0.375,88,0.04067661
2023/12/12 15:47:47.790,692,32.0625,0.0625,-0.96875,0.34375,86,0.02982857
2023/12/12 15:47:48.504,713,32.0625,0.0625,-1,0.34375,84,0.0592782
2023/12/12 15:47:49.199,697,32.0625,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:47:49.875,678,32.0625,0.0625,-0.96875,0.375,88,0.04067661
2023/12/12 15:47:50.551,678,32.0625,0.09375,-1,0.375,88,0.0721073
2023/12/12 15:47:51.239,686,32.0625,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:47:51.932,692,32.0625,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:47:52.632,699,32.0625,0.0625,-1,0.375,85,0.06982767
2023/12/12 15:47:53.310,679,32.0625,0.0625,-1,0.375,88,0.06982767
2023/12/12 15:47:53.977,668,32.0625,0.0625,-0.96875,0.375,89,0.04067661
2023/12/12 15:47:54.647,671,32.0625,0.0625,-1,0.375,89,0.06982767
